RAVN,1.8125,1.8125,0.0984509140253067,1.8125,1.8125,3200,1997-01-06
PEZ,21.3899993896484,21.4899997711182,20.3993835449219,21.3899993896484,21.5100002288818,13100,2010-08-09
FLWS,10.25,10.1999998092651,10.1999998092651,10.0500001907349,10.25,104000,2017-02-23
RAVN,1.60416662693024,1.60416662693024,0.0441629476845264,1.5,1.60416662693024,80000,1994-09-27
MHF,8.625,8.625,3.12175178527832,8.5625,8.625,10300,2000-09-13
AFSI,6.25206613540649,6.50413227081299,4.2960376739502,6.25206613540649,6.61983489990234,507600,2007-10-12
RRC,91.0299987792969,88.9100036621094,87.6160354614258,88.8499984741211,91.0400009155273,939800,2014-05-22
GTT,26.25,25.5400009155273,25.5400009155273,25.2000007629395,26.4699993133545,116700,2015-09-21
FLWS,11.9499998092651,12.4499998092651,12.4499998092651,11.8500003814697,12.5500001907349,276000,2018-03-05
FLWS,9.35000038146973,9.35000038146973,9.35000038146973,9.17000007629395,9.47000026702881,497600,2007-06-15
GHDX,29.0499992370605,29.5499992370605,29.5499992370605,28.8999996185303,29.6700000762939,144500,2014-01-10
GTS,20.5,21.1599998474121,21.1599998474121,20.4500007629395,21.3199996948242,61000,2011-04-26
GTT,33,32.5499992370605,32.5499992370605,32.3499984741211,33.25,162900,2017-06-19
AMSWA,3.46869993209839,3.25,1.53472208976746,3.1875,3.46869993209839,32900,2000-10-31
EGHT,1.41999995708466,1.4099999666214,1.4099999666214,1.35000002384186,1.42999994754791,394900,2009-12-21
PEZ,31.5300006866455,31.6000003814697,30.7521705627441,31.5300006866455,31.6800003051758,900,2013-03-01
MHD,16.3125,16.375,4.39121961593628,16.25,16.5,18300,1999-01-22
GTN,3.84999990463257,3.99000000953674,3.99000000953674,3.70000004768372,4.03999996185303,991700,2013-01-29
AAPL,0.38616070151329,0.381696432828903,0.0172385536134243,0.381696432828903,0.38616070151329,5168800,1981-08-19
PEY,15.1400003433228,15.1400003433228,8.91707897186279,15.0299997329712,15.1499996185303,182700,2005-11-11
CLWT,3.41000008583069,3.24499988555908,3.24499988555908,3.24499988555908,3.41000008583069,400,2011-10-25
PEY,15.8500003814697,15.8800001144409,10.0037240982056,15.75,15.9099998474121,72800,2007-05-18
AMSWA,4.94000005722046,5.01999998092651,3.36857891082764,4.94000005722046,5.01999998092651,54800,2010-07-30
PEZ,48.5699996948242,48.3300018310547,48.1995277404785,48.0699996948242,48.5699996948242,8900,2017-11-02
VIAV,21.188850402832,20.5844707489014,20.5844707489014,20.5133666992188,21.6154727935791,1224400,1997-12-03
PEZ,38.2099990844727,38.3199996948242,37.409725189209,38.2099990844727,38.439998626709,1700,2013-08-16
PEZ,17.75,17.8400001525879,16.8944110870361,17.75,17.8799991607666,5000,2009-07-17
GTS,19.7800006866455,19.5799999237061,19.5799999237061,19.3999996185303,19.8500003814697,71200,2011-11-14
MHD,16.9799995422363,16.7299995422363,7.13856792449951,16.7199993133545,16.9799995422363,80300,2005-07-15
MHF,9.25,9.25,1.74557113647461,9.25,9.375,27500,1991-05-21
GTS,17.7700004577637,16.5900001525879,16.5900001525879,16.4899997711182,18.1700000762939,315000,2011-10-03
BRFS,12.5325002670288,12.3450002670288,11.0289106369019,12.2875003814697,12.539999961853,1073200,2010-03-25
GTN,2.02999997138977,1.98000001907349,1.98000001907349,1.97000002861023,2.02999997138977,213900,2010-09-27
PEZ,41.4199981689453,41.2799987792969,40.4176063537598,41.2799987792969,41.7799987792969,4300,2014-08-05
CLWT,5.32999992370605,5.30999994277954,5.30999994277954,5.19999980926514,5.32999992370605,10800,2014-02-21
MHD,16.6399993896484,16.6499996185303,7.67082214355469,16.5499992370605,16.6499996185303,17300,2006-10-27
PEZ,19.6599998474121,19.5400009155273,18.2959117889404,19.1499996185303,19.6700000762939,32100,2008-07-07
AHH,10.9799995422363,10.6300001144409,8.66692924499512,10.539999961853,10.9899997711182,133300,2015-02-06
GHDX,29.6299991607666,29.1700000762939,29.1700000762939,28.9300003051758,29.8299999237061,181700,2015-12-07
RAVN,18.1800003051758,18.6000003814697,17.5615863800049,18.1599998474121,18.6100006103516,188300,2015-10-08
RRC,41.6399993896484,41.4700012207031,40.2093505859375,39.5699996948242,42.0900001525879,780100,2008-11-28
RAVN,1.625,1.64583337306976,0.0311010517179966,1.625,1.6875,14400,1993-01-19
PEY,12.6499996185303,12.5299997329712,11.2504920959473,12.460000038147,12.6499996185303,132900,2015-09-01
AAPL,57.855712890625,56.0071411132812,41.7672843933105,55.6771430969238,57.9700012207031,166574800,2013-04-18
AAPL,1.94642853736877,1.94642853736877,0.0996807441115379,1.90178573131561,1.95535719394684,40600000,1987-10-13
GTN,1.86000001430511,1.78999996185303,1.78999996185303,1.75,1.91999995708466,64400,2011-11-16
GTN,14.75,14.8000001907349,14.8000001907349,14.6000003814697,14.8999996185303,702700,2017-07-25
GTN,11.4399995803833,11.1400003433228,11.1400003433228,11.1199998855591,11.4399995803833,504600,2014-05-02
EGHT,3.45000004768372,3.24000000953674,3.24000000953674,3.1800000667572,3.45000004768372,491700,2004-04-13
OXLC,10.0100002288818,10.0500001907349,9.32620048522949,10,10.0799999237061,120400,2018-02-22
AAPL,78.2528533935547,77,55.0936546325684,76.6100006103516,78.2857131958008,121786000,2012-12-12
MHD,14.5799999237061,14.5100002288818,8.18469715118408,14.5100002288818,14.6400003433228,26300,2009-12-04
CRCM,8.19999980926514,8.10000038146973,8.10000038146973,8.03999996185303,8.19999980926514,39400,2014-10-06
AMSWA,7.875,8.046799659729,3.799880027771,7.875,8.125,71800,1998-04-08
BRFS,0.983333349227905,0.958333313465118,0.130930915474892,0.958333313465118,0.983333349227905,25200,2002-06-06
EGHT,10.4499998092651,10.710000038147,10.710000038147,10.3999996185303,10.7799997329712,372600,2014-04-17
CLWT,12.8699998855591,12.210000038147,12.210000038147,12.210000038147,12.8699998855591,5600,2006-07-19
OXLC,9.14999961853027,8.85999965667725,5.65119981765747,8.57999992370605,9.14999961853027,501300,2016-05-26
MHF,9.375,9.375,1.65359222888947,9.25,9.5,42300,1990-08-06
AMSWA,5.53086423873901,5.38271617889404,2.0412859916687,5.38271617889404,5.53086423873901,60900,1983-09-22
VIAV,15.3356084823608,15.2901020050049,15.2901020050049,15.2445964813232,15.7906713485718,9389100,2003-12-03
AAPL,1.00892853736877,1.02455353736877,0.688499271869659,1.00223219394684,1.02901780605316,41546400,1998-06-29
FLWS,9.51000022888184,9.78999996185303,9.78999996185303,9.43000030517578,9.81999969482422,363800,2015-06-03
CAAS,4.19999980926514,4.40999984741211,4.32150459289551,4.19999980926514,4.40999984741211,8800,2004-05-13
MHD,11.75,11.875,3.68420219421387,11.75,11.9375,77700,2000-12-29
GTS,24.6900005340576,24.0799999237061,24.0799999237061,24.0499992370605,24.9799995422363,72300,2015-01-30
RRC,13.0333299636841,12.873330116272,12.3180122375488,12.7133302688599,13.1000003814697,1009500,2005-01-11
AMSWA,2.51851844787598,2.51851844787598,0.955097198486328,2.51851844787598,2.56790113449097,40600,1984-07-10
RAVN,2.10416674613953,2.10416674613953,0.131471306085587,2.10416674613953,2.10416674613953,12000,1997-08-19
AAPL,72.2842864990234,72.6985702514648,59.565788269043,72.2442855834961,72.7514266967773,72635500,2013-10-18
OXLC,10.4200000762939,10.5600004196167,10.307520866394,10.4200000762939,10.5799999237061,311400,2018-07-02
PEY,8.68000030517578,8.6899995803833,6.6465950012207,8.67000007629395,8.72999954223633,135800,2011-06-03
AMSWA,8.52000045776367,8.60999965667725,6.32738780975342,8.39000034332275,8.64999961853027,125400,2012-05-03
PEY,13.5900001525879,13.5600004196167,12.0359334945679,13.5100002288818,13.6199998855591,98700,2015-04-16
RAVN,15.1400003433228,16.2700004577637,11.5780515670776,15.1099996566772,16.3649997711182,271400,2008-02-13
GHDX,10.25,10.0500001907349,10.0500001907349,10,10.25,27800,2005-12-09
MHD,14.2700004577637,14.3400001525879,7.94915962219238,14.2700004577637,14.3500003814697,13500,2009-08-28
RAVN,1.38888883590698,1.41666662693024,0.0241425968706608,1.38888883590698,1.41666662693024,36000,1992-08-17
PEZ,18.9400005340576,19.0300006866455,18.021333694458,18.9400005340576,19.0300006866455,1700,2009-11-19
CLWT,3.14000010490417,3.32999992370605,3.32999992370605,3.09999990463257,3.32999992370605,7500,2016-07-29
RRC,40.3199996948242,41.25,40.9233360290527,40,41.4900016784668,2645600,2016-05-23
MHD,16.8400001525879,16.8299999237061,11.070858001709,16.7299995422363,16.8400001525879,33300,2012-01-10
FLWS,5.05999994277954,5.25,5.25,5.05000019073486,5.25,113400,2006-10-13
GTS,24.2299995422363,24.4599990844727,24.4599990844727,24.1299991607666,24.5400009155273,82400,2018-01-10
AAPL,0.645089268684387,0.651785731315613,0.43799951672554,0.642857134342194,0.660714268684387,42548800,1998-02-04
EGHT,1.8400000333786,1.85000002384186,1.85000002384186,1.82000005245209,1.87000000476837,626900,2006-02-10
GTN,12.6499996185303,12.1499996185303,12.1499996185303,12.1000003814697,12.8999996185303,1085900,2018-04-02
MHF,9.75,9.75,3.13887977600098,9.75,9.875,53900,1999-01-06
RAVN,1.375,1.375,0.0502201020717621,1.375,1.375,3200,1995-11-21
GTN,9.3100004196167,9.55000019073486,7.66826343536377,9.3100004196167,9.55000019073486,62500,2003-02-18
RAVN,1.64583337306976,1.54166662693024,0.0724121853709221,1.53125,1.64583337306976,168000,1996-08-02
GTN,9.78999996185303,10.0100002288818,10.0100002288818,9.67000007629395,10.0900001525879,1384600,2016-09-23
RAVN,1.54166662693024,1.54166662693024,0.0396998897194862,1.54166662693024,1.65625,12800,1994-08-01
CLWT,12.1718597412109,12.3817195892334,12.3817195892334,12.1718597412109,13.0112895965576,33000,1997-08-29
AAPL,154.259994506836,153.809997558594,151.519027709961,152.720001220703,154.449996948242,18698800,2017-10-02
RAVN,1.1875,1.171875,0.153798192739487,1.171875,1.1875,74400,1999-05-06
RAVN,27.8549995422363,27.1650009155273,23.5220336914062,26.6800003051758,27.8549995422363,100400,2011-08-31
RAVN,15.2399997711182,15.5200004577637,12.4950561523438,15.2150001525879,15.5600004196167,40400,2010-04-20
APO,23.6900005340576,23.5,21.3785991668701,23.3799991607666,23.7700004577637,1830600,2017-03-23
CLWT,6.05000019073486,5.77500009536743,5.77500009536743,5.6100001335144,6.05000019073486,1700,2008-10-29
FLWS,7.69000005722046,7.46999979019165,7.46999979019165,7.46999979019165,7.84000015258789,246700,2008-03-10
CCNE,18.7919998168945,18.8199996948242,10.2338991165161,18.7040004730225,18.996000289917,7000,2003-09-23
GHDX,26.2399997711182,25.7199993133545,25.7199993133545,24.8099994659424,26.2399997711182,111900,2009-04-08
AAPL,2.33285713195801,2.35214281082153,1.58063852787018,2.29357147216797,2.40214276313782,441931000,2004-07-15
MHD,16.5100002288818,16.5300006866455,13.2834844589233,16.5100002288818,16.5400009155273,18600,2014-11-18
AAPL,2.14285707473755,2.125,0.474176198244095,2.10714292526245,2.15178561210632,52038000,1993-02-04
CAAS,5.05000019073486,5.26999998092651,5.16424751281738,5.01999998092651,5.28000020980835,91900,2008-05-12
PEZ,39.8199996948242,39.6399993896484,38.7234153747559,39.4799995422363,39.8199996948242,900,2013-09-23
MHD,16.0400009155273,15.9300003051758,6.64015293121338,15.9099998474121,16.0799999237061,41500,2005-03-15
AMSWA,6.90000009536743,7.01000022888184,3.70395565032959,6.80000019073486,7.05000019073486,126200,2006-01-19
AMSWA,6.53000020980835,6.26999998092651,4.02852153778076,6.26999998092651,6.55000019073486,39200,2009-11-04
VIAV,9.59613227844238,9.49374294281006,9.49374294281006,9.41410732269287,9.69852066040039,8353800,2007-04-27
BRFS,9.52000045776367,9.56750011444092,8.36447429656982,9.44999980926514,9.63749980926514,246400,2007-07-11
VIAV,3.39021611213684,3.37315130233765,3.37315130233765,3.35039806365967,3.441410779953,2272500,2009-08-10
VIAV,5.1905574798584,5.26166105270386,5.26166105270386,5.15500545501709,5.26166105270386,40700,1995-12-08
RRC,40.1100006103516,40.189998626709,38.8491249084473,39.9599990844727,40.7999992370605,1207500,2007-12-03
RRC,27.4500007629395,27.25,26.2040958404541,27.1100006103516,27.5400009155273,1012900,2006-05-09
CLWT,19.25,18.8649997711182,18.8649997711182,18.7549991607666,19.4150009155273,18500,2006-03-22
RAVN,0.743055582046509,0.736111104488373,0.00662178685888648,0.736111104488373,0.743055582046509,29600,1990-05-31
MHF,9,9.125,2.17423057556152,9,9.125,8200,1994-07-20
MHD,14.3500003814697,14.210000038147,4.64735174179077,14.1999998092651,14.3500003814697,28100,2001-11-16
MHD,16.3299999237061,16.4799995422363,13.2433090209961,16.3299999237061,16.4799995422363,15600,2014-12-02
PEY,17.1800003051758,17.2700004577637,16.8722743988037,17.1100006103516,17.2999992370605,163700,2018-02-13
APO,28.3999996185303,29.4400005340576,21.2722969055176,28.3199996948242,29.4599990844727,1214200,2014-04-21
AMSWA,6.25,6.5,3.30321598052979,6.25,6.51999998092651,95600,2005-03-31
AFSI,6.81404972076416,6.92561960220337,4.55735063552856,6.62809896469116,7.01652908325195,757600,2007-09-04
FLWS,10.8800001144409,10.8000001907349,10.8000001907349,10.4499998092651,10.8800001144409,234900,2003-11-06
RRC,43.2900009155273,44.1300010681152,42.6576690673828,43.0099983215332,44.4199981689453,1288800,2007-10-05
AAPL,102.290000915527,100.959999084473,94.0781707763672,100.5,102.349998474121,70902400,2014-09-19
VIAV,12.1046648025513,11.8316268920898,11.8316268920898,11.5585889816284,12.2866897583008,8322000,2006-06-22
CAAS,10.1400003433228,10.1199998855591,9.9169225692749,9.92000007629395,10.25,148300,2007-02-22
RAVN,1.6875,1.6875,0.0409184247255325,1.58333337306976,1.6875,29600,1994-05-26
MHD,15.9375,15.9375,4.10366773605347,15.875,15.9375,12700,1998-09-28
MHD,14.5100002288818,14.6899995803833,11.0216207504272,14.4899997711182,14.6999998092651,134700,2013-12-10
RAVN,7.54250001907349,7.67999982833862,4.68741035461426,7.54250001907349,7.75,177200,2004-03-03
RRC,37.4500007629395,36.9700012207031,35.7099647521973,36.3300018310547,37.8400001525879,1585900,2007-08-02
GTT,13,14.1199998855591,14.1199998855591,12.9700002670288,14.7399997711182,838800,2015-02-20
RAVN,0.357638895511627,0.357638895511627,4.24928184656892e-05,0.357638895511627,0.357638895511627,72800,1984-07-05
RAVN,11.5349998474121,11.5500001907349,7.70409917831421,11.1049995422363,11.6149997711182,311000,2005-05-20
GTN,9.77999973297119,9.72000026702881,9.72000026702881,9.68000030517578,9.86999988555908,341200,2014-11-13
GTN,17.5699996948242,17.7600002288818,17.7600002288818,17.3999996185303,17.9200000762939,683000,2015-07-22
AHL,24.3500003814697,24.3500003814697,17.9425754547119,24.3500003814697,24.3500003814697,200,2004-07-21
PEZ,24.7999992370605,24.4200000762939,23.3882369995117,24.4200000762939,24.7999992370605,800,2011-09-01
GHDX,20.2999992370605,20.3099994659424,20.3099994659424,19.9099998474121,20.4099998474121,79100,2009-12-04
RAVN,15.4849996566772,14.625,9.85746669769287,14.4949998855591,15.4849996566772,322400,2005-09-30
RAVN,32.3600006103516,33.0200004577637,29.6595973968506,32.3600006103516,33.25,79200,2013-05-02
RRC,2.08332991600037,2,1.90375769138336,2,2.08332991600037,271200,2000-06-29
EGHT,0.9375,0.781199991703033,0.781199991703033,0.75,0.9375,197900,2001-03-30
RAVN,0.5,0.5,0.000868856848683208,0.5,0.5,80000,1987-06-29
PEY,17.2399997711182,17.3099994659424,16.9693336486816,17.2399997711182,17.3700008392334,139900,2018-03-16
OXLC,19.5,18.8099994659424,5.50310850143433,18.8099994659424,19.5,2100,2011-04-14
RAVN,16.3500003814697,16.1800003051758,15.4040756225586,16.1399993896484,16.3700008392334,131700,2016-03-08
GTN,12.8000001907349,12.75,10.2767181396484,12.75,12.8599996566772,53000,2003-06-13
MHD,17.25,17.4099998474121,14.2816200256348,17.25,17.4099998474121,13200,2015-04-07
AAPL,28.7428569793701,28.8714294433594,19.4015808105469,28.6871433258057,28.9114284515381,86381400,2009-12-23
GHDX,32.1199989318848,32.5400009155273,32.5400009155273,32.1199989318848,32.6800003051758,113200,2017-10-11
VIAV,14.9715585708618,14.1069393157959,14.1069393157959,14.0614337921143,15.0625715255737,6217500,2003-04-07
CLWT,21.4500007629395,21.8899993896484,21.8899993896484,21.2299995422363,23.1000003814697,81200,2007-10-31
RAVN,1.28125,1.28125,0.350366204977036,1.26041662693024,1.29166662693024,68000,2000-09-05
CCNE,6.09999990463257,6.09999990463257,1.6397784948349,6.09999990463257,6.09999990463257,2500,1996-02-08
AMSWA,4.3125,4.34369993209839,2.05119204521179,4.21869993209839,4.34369993209839,84100,2000-06-05
EGHT,21,21.6499996185303,21.6499996185303,20.8999996185303,21.7299995422363,1818500,2018-07-12
CCNE,5.80000019073486,6.05000019073486,2.50835537910461,5.80000019073486,6.05000019073486,15500,2000-12-28
AMSWA,5.625,5.875,2.77430558204651,5.625,5.875,50100,1996-10-22
GTS,17.1900005340576,17.0200004577637,17.0200004577637,16.8700008392334,17.1900005340576,76900,2017-03-13
MHF,9.125,9.125,1.59912812709808,9.125,9.375,7200,1990-06-28
MHD,16.9400005340576,17.4200000762939,15.7090625762939,16.9400005340576,17.5699996948242,80100,2016-10-19
MHD,17.2099990844727,17.3199996948242,14.2813491821289,17.2099990844727,17.3199996948242,14700,2015-04-16
CLWT,5.44500017166138,5.44500017166138,5.44500017166138,4.94999980926514,5.44500017166138,500,2011-08-18
RRC,2.04167008399963,1.95833003520966,1.86409282684326,1.91666996479034,2.04167008399963,318100,2000-07-26
EGHT,7.96000003814697,7.96000003814697,7.96000003814697,7.88000011444092,8.01000022888184,507900,2015-02-13
PEZ,23.8500003814697,24.2299995422363,22.6872997283936,23.8099994659424,24.2299995422363,1108300,2007-12-21
OXLC,16.25,16.3500003814697,7.4982213973999,16.1800003051758,16.4400005340576,47600,2014-08-05
AMSWA,9.39000034332275,9.3100004196167,6.77199554443359,8.98999977111816,9.39000034332275,136800,2011-12-21
AAPL,77.1157150268555,75.9742889404297,67.7062606811523,75.7971420288086,77.1428604125977,68812800,2014-04-04
RRC,3.09332990646362,3.09999990463257,2.9508228302002,3.07332992553711,3.13333010673523,123100,2002-02-28
CRCM,9.14999961853027,9.13000011444092,9.13000011444092,9.11999988555908,9.25,58900,2014-08-27
MHD,15.789999961853,15.7600002288818,6.60932207107544,15.7600002288818,15.8400001525879,17400,2005-04-14
GTS,16.8999996185303,17.4799995422363,17.4799995422363,16.8500003814697,17.6399993896484,92600,2012-06-08
APO,17.8799991607666,17.9400005340576,12.1720094680786,17.7000007629395,18.0900001525879,412200,2011-05-05
RRD,5.390625,5.375,1.21314668655396,5.34375,5.421875,38400,1982-03-11
AHH,10.6400003433228,10.4099998474121,7.80693101882935,10.2799997329712,10.6400003433228,52800,2013-10-24
MHF,8.625,8.625,2.08033680915833,8.625,8.625,2200,1994-09-28
GHDX,11.0500001907349,11.0600004196167,11.0600004196167,10.8999996185303,11.2399997711182,163900,2006-03-22
GHDX,30.5,30.3600006103516,30.3600006103516,28,31.0799999237061,670900,2016-01-11
RRD,5.59375,5.546875,1.25193905830383,5.5,5.59375,46400,1982-05-10
AMSWA,9.30000019073486,9.46000003814697,7.70740842819214,9.30000019073486,9.47999954223633,39000,2014-05-19
FLWS,7.40000009536743,7.40000009536743,7.40000009536743,7.36999988555908,7.44999980926514,100800,2005-02-23
MHD,16.875,16.5625,4.30912637710571,16.5625,16.875,48300,1998-12-04
VIAV,48.6461906433105,52.7872581481934,52.7872581481934,47.9635963439941,53.8794097900391,11055500,2001-11-16
RRC,8.75,9,7.94962787628174,8.75,9,193200,1996-10-02
PEZ,22.8899993896484,22.6800003051758,21.2359924316406,22.6800003051758,22.8899993896484,6900,2008-04-04
PEY,16.3700008392334,16.2800006866455,10.0965614318848,16.2600002288818,16.4400005340576,95600,2006-12-18
GTS,24.0699996948242,24.1700000762939,24.1700000762939,23.8500003814697,24.25,55900,2018-01-23
APO,21.9599990844727,22.3600006103516,17.7733535766602,21.9599990844727,22.6100006103516,660200,2015-07-14
CLWT,3.98732995986938,4.40705013275146,4.40705013275146,3.98732995986938,4.40705013275146,11300,1999-02-24
RRC,28.0400009155273,28.3099994659424,27.2473125457764,28.0400009155273,28.7299995422363,1017900,2006-08-25
EGHT,3,2.875,2.875,2.875,3.53119993209839,228100,1998-08-25
FLWS,2.08999991416931,2.02999997138977,2.02999997138977,2.02999997138977,2.47000002861023,355900,2009-06-24
PEY,10.8100004196167,10.789999961853,8.95879077911377,10.7200002670288,10.8100004196167,66600,2013-05-24
AHL,23.75,23.6800003051758,17.4274921417236,23.6000003814697,23.75,44400,2004-05-18
GTT,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,15800,2011-10-11
MHD,17.1299991607666,17.0499992370605,7.35579586029053,17.0499992370605,17.1499996185303,17700,2005-09-13
EGHT,4.3125,4.1875,4.1875,3.875,4.46869993209839,164800,1999-10-28
BRFS,14.6324996948242,14.335000038147,12.7421960830688,14.2974996566772,14.8000001907349,386800,2008-06-20
FLWS,10.1499996185303,10.3999996185303,10.3999996185303,10.1499996185303,10.5,135200,2016-11-17
AAPL,4.8392858505249,4.7611608505249,3.19949626922607,4.62276792526245,4.98214292526245,82140800,2000-04-03
VIAV,15.5631399154663,15.4266214370728,15.4266214370728,15.2901020050049,15.6996583938599,5516600,2006-05-05
APO,17.3199996948242,17.75,12.0905132293701,17.3199996948242,17.9699993133545,430700,2011-05-26
GTN,14.5900001525879,14.7200002670288,12.0014486312866,14.3299999237061,14.7200002670288,99100,2005-02-03
RRC,16.9799995422363,16.8299999237061,16.7483463287354,16.6700000762939,17.2999992370605,10424900,2017-08-09
AMSWA,2.59369993209839,2.59369993209839,1.22480309009552,2.375,2.625,34600,1999-02-19
PEZ,41.8499984741211,41.939998626709,41.3355674743652,41.8400001525879,41.9700012207031,12400,2016-05-27
GTN,10.6199998855591,10.3599996566772,10.3599996566772,10.210000038147,10.6199998855591,311600,2014-05-20
RRC,5.33333015441895,5.33333015441895,4.67982959747314,5.16666984558105,5.33333015441895,18000,1994-03-08
MHF,9.375,9.375,2.65919470787048,9.25,9.375,13800,1997-01-08
GTN,1.5,1.55999994277954,1.55999994277954,1.5,1.55999994277954,187900,2012-07-16
CLWT,2.48000001907349,2.55999994277954,2.55999994277954,2.48000001907349,2.55999994277954,800,2015-10-02
AMSWA,8.56999969482422,8.67000007629395,6.84157657623291,8.55000019073486,8.6899995803833,22600,2013-02-22
FLWS,7.34999990463257,7.23000001907349,7.23000001907349,7.21000003814697,7.46000003814697,202900,2016-04-11
RAVN,0.447916656732559,0.447916656732559,0.000669646018650383,0.444444447755814,0.447916656732559,72800,1987-05-11
RAVN,0.447916656732559,0.440972208976746,0.000557425548322499,0.440972208976746,0.447916656732559,48000,1987-02-12
FLWS,7.23000001907349,7.21000003814697,7.21000003814697,7.09999990463257,7.28000020980835,177700,2004-08-16
FLWS,3.09999990463257,3.15000009536743,3.15000009536743,3.05999994277954,3.1800000667572,87800,2012-06-06
GTT,2.00999999046326,1.95000004768372,1.95000004768372,1.95000004768372,2.00999999046326,2500,2007-04-19
RAVN,1.91666662693024,1.84895837306976,0.107925683259964,1.84895837306976,1.91666662693024,364800,1997-04-01
AMSWA,6.76999998092651,6.61999988555908,4.70315980911255,6.59999990463257,6.92000007629395,308600,2011-08-11
PEY,12.960000038147,12.8000001907349,8.35659885406494,11.960000038147,12.960000038147,43100,2008-02-15
VIAV,6.73492622375488,6.82593870162964,6.82593870162964,6.3708758354187,6.96245718002319,21458800,2005-04-12
GTN,11.0299997329712,11.0100002288818,10.580638885498,10.8199996948242,11.1599998474121,279000,2007-04-23
GTN,10.3500003814697,10.3999996185303,10.3999996185303,10.2799997329712,10.5,876000,2017-01-18
GTT,2.49000000953674,2.65000009536743,2.65000009536743,2.48000001907349,2.65000009536743,800,2012-11-09
CAAS,21.8299999237061,21.7800006866455,21.3429431915283,21.5,22.1800003051758,424100,2010-04-21
CAAS,6.69000005722046,6.69000005722046,6.55575227737427,6.65999984741211,6.92999982833862,32800,2006-01-18
CLWT,21.9449996948242,19.8549995422363,19.8549995422363,19.4699993133545,22.1100006103516,29500,2007-11-01
RAVN,30.4349994659424,30.6399993896484,26.7177867889404,30.4050006866455,31.2999992370605,95400,2011-11-17
AHL,23.9799995422363,24,17.7065658569336,23.9099998474121,24.0499992370605,62500,2004-11-09
CCNE,10.3760004043579,10.3959999084473,4.99533462524414,10.3760004043579,10.3959999084473,5700,2002-05-15
RAVN,9,9,5.86724519729614,8.6225004196167,9,81600,2004-07-06
AMSWA,2.79999995231628,2.76999998092651,1.30805611610413,2.76999998092651,2.79999995231628,2100,2002-09-11
RAVN,15.6700000762939,15.3900003433228,14.7738275527954,15.3699998855591,15.7700004577637,75000,2016-05-05
CLWT,10.6149997711182,10.6700000762939,10.6700000762939,10.5050001144409,10.7250003814697,1700,2006-09-07
AMSWA,8.89000034332275,8.80000019073486,6.33680105209351,8.72000026702881,8.90999984741211,70700,2011-11-14
MHD,15.8699998855591,15.8199996948242,6.04497480392456,15.7700004577637,15.8699998855591,21800,2004-01-15
GTN,15.0500001907349,15.1999998092651,15.1999998092651,14.9499998092651,15.3000001907349,537500,2018-07-25
BRFS,14.5,14.210000038147,14.210000038147,14.1499996185303,14.5500001907349,1018200,2017-01-13
AMSWA,5.94444465637207,5.94444465637207,2.28780961036682,5.77777767181396,6,98100,1987-09-29
